OWPP_BE,L_BE,OWPP_DE,L_DE,OWPP_DK,L_DK,OWPP_GB,L_GB,OWPP_NL,L_NL,OWPP_NO,L_NO
BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load
0.049773776,0.633320103,0.110699898,0.615945525,0.074673954,0.559553696,0.276537167,0.423799917,0.089028307,0.53242189,0.046270718,0.496978372
0.044392078,0.6583846,0.092555596,0.614786852,0.069137059,0.566806137,0.301162435,0.411609611,0.05407424,0.545732125,0.069751381,0.498409669
0.01056046,0.6459615,0.082959421,0.597688769,0.070000813,0.585216179,0.325711227,0.406592585,0.03196654,0.543513753,0.099447514,0.498250636
0.009031228,0.618376662,0.071103396,0.581487723,0.063933968,0.578242678,0.337565005,0.410061805,0.025618045,0.538516183,0.093922652,0.508587786
0.023219038,0.601706688,0.056758262,0.574610434,0.05248497,0.567642957,0.337717957,0.396932142,0.020688625,0.535051534,0.097375691,0.507951654
0.117256254,0.595673745,0.050011463,0.573747375,0.043300321,0.5986053,0.332670541,0.407489245,0.024721787,0.540074029,0.086325967,0.514790076
0.17529387,0.618039294,0.039268988,0.585966116,0.039786707,0.626499303,0.310033649,0.439235277,0.022331765,0.561460138,0.093232044,0.541666667
0.221879436,0.647648343,0.038548456,0.60749842,0.039315373,0.626778243,0.277684307,0.512772067,0.017477033,0.572352597,0.084944751,0.52480916
0.276833082,0.653006549,0.048963417,0.617749794,0.048692285,0.614783821,0.232257571,0.556003886,0.019418926,0.585550667,0.074585635,0.531806616
0.252187944,0.648481842,0.060295418,0.615962515,0.056228169,0.575453278,0.210079535,0.568300936,0.017999851,0.608831117,0.073895028,0.528307888
0.279038769,0.658741814,0.041397832,0.615935332,0.045261001,0.568758717,0.215738758,0.570190327,0.0151617,0.618439911,0.071823204,0.532919847
0.130009093,0.651319706,0.039858514,0.59331571,0.06299721,0.549232915,0.227821964,0.556836498,0.027634625,0.598511946,0.062845304,0.524491094
0.175159688,0.616134154,0.052762585,0.555789631,0.063030007,0.512970711,0.234016519,0.515269905,0.033161551,0.569211979,0.075276243,0.506838422
0.290260158,0.586346497,0.07978253,0.525993707,0.070425376,0.492887029,0.236922606,0.484537953,0.031593099,0.544435997,0.089779006,0.493320611
0.436216954,0.55884104,0.101332984,0.508824269,0.092523639,0.484797768,0.234322423,0.459378102,0.047352304,0.527274767,0.102209945,0.478530534
0.509756476,0.546159952,0.085710543,0.497645276,0.113327287,0.480334728,0.23684613,0.450059244,0.046082605,0.515572228,0.096685083,0.470896947
0.409416031,0.54260766,0.054301903,0.496802604,0.119559827,0.478661088,0.237457938,0.437868938,0.049294197,0.511397201,0.08839779,0.468352417
0.41185016,0.547807105,0.055873972,0.511403252,0.0890534,0.484518828,0.239752218,0.427322509,0.039808798,0.509702264,0.073895028,0.489980916
0.513421531,0.580194483,0.044116202,0.559914646,0.050288029,0.513807531,0.240975834,0.434730628,0.039808798,0.527025511,0.066298343,0.51033715
0.613415987,0.6320897,0.035568074,0.649349987,0.062014716,0.590237099,0.249923524,0.46244169,0.044588842,0.563553883,0.072513812,0.51033715
0.732117193,0.685949593,0.036092097,0.716797711,0.075727836,0.681171548,0.256729887,0.493621972,0.035700949,0.601590249,0.084254144,0.551526718
0.742329445,0.727366541,0.044148954,0.77447316,0.082537312,0.709344491,0.272407464,0.526157919,0.035103443,0.635314498,0.073895028,0.561227735
0.701115596,0.747112522,0.05921462,0.799780498,0.067668797,0.70348675,0.303762619,0.530086143,0.038016282,0.648500106,0.071823204,0.56043257
0.751859697,0.761837666,0.074935316,0.808054312,0.051567267,0.723012552,0.345824411,0.532861519,0.029725894,0.650020564,0.060773481,0.565203562
0.772608011,0.775987299,0.082468149,0.824211184,0.082506881,0.723012552,0.384291832,0.529338927,0.024124281,0.65531724,0.06698895,0.554866412
0.804251686,0.772097638,0.078832738,0.821948203,0.078889176,0.711297071,0.419241358,0.512515878,0.029725894,0.655728511,0.081491713,0.523854962
0.798540632,0.768763644,0.083352438,0.810103227,0.100666484,0.723570432,0.452814316,0.518600357,0.030771529,0.658295841,0.108425414,0.535941476
0.810248847,0.76124231,0.082304392,0.789474757,0.097862865,0.706834031,0.481722239,0.528346196,0.02046456,0.655878064,0.102209945,0.552003817
0.686657204,0.754356023,0.08859267,0.78401438,0.099765576,0.668619247,0.501300092,0.534313255,0.017551722,0.656065006,0.09461326,0.542938931
0.522377351,0.739511808,0.083974716,0.768805513,0.084852508,0.677545328,0.509788926,0.553143113,0.010531033,0.652089383,0.080110497,0.549459288
0.418602511,0.752927168,0.075328333,0.770861224,0.0798685,0.713807531,0.497629244,0.595659739,0.00739413,0.665599023,0.084944751,0.542461832
0.378571904,0.769239929,0.068548783,0.768846287,0.10766911,0.708786611,0.469180177,0.639094373,0.008290388,0.661087501,0.082872928,0.539122137
0.502953114,0.748739829,0.055218943,0.762995155,0.117139656,0.656066946,0.424212297,0.660080486,0.006796624,0.66338065,0.073895028,0.538645038
0.556220059,0.718773566,0.045819278,0.744534526,0.167067037,0.629846583,0.395074946,0.668363916,0.009634775,0.673350864,0.080110497,0.543256997
0.603200408,0.715360191,0.043559428,0.72139503,0.147520406,0.632357043,0.386356684,0.660806353,0.012995743,0.675693865,0.08839779,0.553276081
0.754222853,0.689164517,0.04745685,0.668466405,0.114622041,0.60195258,0.389568675,0.6256338,0.029725894,0.643066339,0.089088398,0.538963104
0.804321549,0.664873983,0.045557266,0.622201004,0.135052585,0.561227336,0.390180483,0.559825365,0.03562626,0.607410362,0.11878453,0.499840967
0.725774042,0.618813257,0.032947958,0.590495477,0.106521343,0.537238494,0.390562863,0.504157727,0.05571738,0.571654682,0.124309392,0.476304071
0.75029387,0.597856718,0.045753775,0.570121848,0.140658887,0.533054393,0.377867849,0.472699907,0.065800284,0.548523785,0.117403315,0.479166667
0.671270626,0.583746775,0.048603151,0.554529021,0.144888249,0.524407252,0.373202814,0.456218443,0.085667339,0.536135794,0.119475138,0.479166667
0.504166297,0.578170272,0.043592179,0.551022419,0.130482861,0.511576011,0.368155399,0.455225713,0.081708865,0.527935293,0.134668508,0.474554707
0.385101357,0.577872594,0.064258343,0.561304374,0.150881427,0.510739191,0.356301621,0.44577876,0.087235791,0.525654607,0.156077348,0.467716285
0.473592752,0.607759476,0.084727999,0.602479766,0.073473085,0.542817294,0.333052921,0.448874372,0.106878781,0.539027156,0.172651934,0.467557252
0.452801189,0.653641596,0.093046867,0.69058654,0.07961325,0.614225941,0.316534108,0.458353348,0.143550676,0.57741248,0.145027624,0.512722646
0.608712961,0.709009724,0.104346117,0.754514071,0.13833587,0.691213389,0.306745182,0.522870166,0.155426096,0.61632124,0.156077348,0.544847328
0.783851579,0.752788252,0.109651852,0.801577971,0.133347327,0.731101813,0.315081065,0.556729753,0.136679364,0.64342776,0.125690608,0.547391858
0.825522312,0.765647946,0.092719353,0.813422946,0.132479278,0.734449093,0.340394616,0.586031319,0.128015535,0.655516644,0.100138122,0.555502545
0.855403877,0.768604882,0.083745456,0.813460323,0.102174255,0.734449093,0.367314163,0.584462164,0.113600717,0.662022209,0.10980663,0.551685751
0.820995609,0.772851756,0.055742967,0.822824853,0.072977586,0.722175732,0.380238605,0.576723135,0.105385018,0.661237054,0.116022099,0.538008906
0.755978309,0.761063703,0.04699833,0.813399161,0.083783378,0.715202232,0.38872744,0.552449269,0.106206587,0.656426426,0.11878453,0.522264631
0.745432266,0.754871998,0.064454852,0.800076112,0.07791716,0.731380753,0.394692567,0.544678217,0.110463814,0.660564065,0.10980663,0.546119593
0.701055713,0.745604287,0.076900403,0.78454105,0.070562531,0.729986053,0.393392475,0.535327334,0.114347599,0.660177719,0.130524862,0.541348601
0.784404941,0.751855527,0.124455507,0.774136771,0.061558602,0.70292887,0.390104007,0.538561715,0.121965793,0.655927915,0.141574586,0.546119593
0.890362181,0.747152213,0.152883765,0.769869046,0.071375782,0.69539749,0.379550321,0.546877168,0.134289342,0.655529107,0.140883978,0.551685751
0.810231104,0.753780512,0.131726329,0.765129017,0.058581283,0.735285914,0.348195167,0.594965895,0.148330719,0.661748028,0.114640884,0.546119593
0.652689186,0.754316333,0.174106704,0.761992783,0.049485969,0.716596932,0.299709391,0.6211505,0.138845321,0.656501203,0.109116022,0.539917303
0.557670555,0.753780512,0.165951593,0.753059782,0.03596766,0.673640167,0.23799327,0.648872237,0.119351707,0.661473847,0.091850829,0.552480916
0.441563165,0.729847192,0.149968886,0.732285204,0.078838164,0.659414226,0.188513307,0.656931502,0.088580178,0.674023854,0.095994475,0.548187023
0.412743967,0.727267315,0.092293584,0.70974713,0.084050059,0.646861925,0.15738758,0.639852265,0.091418328,0.674559753,0.095994475,0.551049618
0.326338494,0.706806906,0.064258343,0.656383579,0.104165867,0.607810321,0.137044968,0.616325616,0.102322802,0.640062812,0.093922652,0.532124682
0.234756476,0.668763644,0.05017522,0.604827694,0.105556669,0.555369596,0.123202814,0.576232107,0.122115169,0.605329079,0.093922652,0.51033715
0.183319287,0.618019448,0.061146956,0.572062032,0.064701967,0.535843794,0.11356684,0.570030209,0.131003062,0.570109298,0.090469613,0.492048346
0.159452626,0.591049811,0.078374218,0.55414846,0.100831742,0.531101813,0.108137045,0.547047961,0.09709463,0.546081083,0.119475138,0.47057888
0.094928806,0.575014884,0.082140635,0.542116601,0.141825508,0.529149233,0.104313246,0.532306444,0.072447532,0.530751879,0.14640884,0.473441476
0.065315605,0.567156182,0.089444208,0.545918818,0.153171901,0.524128312,0.099724686,0.516849735,0.066248413,0.52616558,0.153314917,0.464217557
0.015768054,0.573526493,0.088232404,0.557787579,0.125578621,0.514086471,0.0929948,0.507221315,0.079169467,0.523523474,0.136049724,0.468829517
0.006491749,0.600158762,0.078930993,0.597097539,0.143293743,0.546164575,0.087947385,0.504787524,0.077899768,0.532484203,0.144337017,0.471533079
0.004400284,0.643639611,0.095011954,0.679638603,0.157101071,0.611715481,0.079764454,0.515750259,0.068862499,0.568813171,0.141574586,0.511132316
0.002637065,0.694721175,0.108996823,0.740321167,0.146612793,0.690097629,0.072499235,0.551371142,0.042273508,0.611934346,0.120165746,0.531806616
0.001664523,0.742766422,0.109946615,0.782393596,0.144498997,0.734449093,0.066916488,0.584291372,0.010306968,0.641334015,0.091850829,0.543734097
0.000354862,0.768565192,0.091605804,0.792155677,0.145412803,0.745885635,0.068522484,0.59396249,0.000970946,0.649796234,0.069060773,0.552798982
0,0.780293709,0.072151443,0.80317497,0.094493556,0.768200837,0.075864179,0.611116448,7.47E-05,0.651117287,6.91E-02,0.565362595
0,0.787953959,0.071201651,0.81742224,0.083128171,0.761506276,0.086876721,0.584141928,0.005078796,0.657685166,0.085635359,0.554866412
0,0.786227426,0.082468149,0.810510972,0.074336705,0.747838215,0.102554298,0.567030668,0.007543506,0.656476277,0.114640884,0.564249364
0,0.783171264,0.098647365,0.796752995,0.072235784,0.762622036,0.117008259,0.558576446,0.013742625,0.665511784,0.148480663,0.558842239
0,0.774002778,0.109062326,0.781448988,0.118061874,0.762064156,0.126950138,0.572186463,0.018298603,0.656551054,0.137430939,0.554389313
0,0.762373487,0.105459667,0.765798398,0.166321137,0.731659693,0.131844601,0.567852606,0.025468668,0.658632336,0.165055249,0.559160305
0,0.748600913,0.12045983,0.759345842,0.121127658,0.729428173,0.132226981,0.576872578,0.018597356,0.654457309,0.193370166,0.554071247
0,0.748263544,0.131464317,0.766277497,0.080026647,0.752022315,0.125497094,0.589607284,0.013667936,0.663953938,0.186464088,0.546437659
0.00E+00,0.74260766,0.110830904,0.759322057,0.095662537,0.718270572,0.117543591,0.621470736,0.010531033,0.660850709,0.212707182,0.540394402
0,0.739055368,0.087413618,0.748224613,0.13104287,0.684797768,0.105536861,0.637429148,0.015759205,0.664739092,0.241022099,0.536736641
0.002766812,0.718416352,0.092064324,0.733895794,0.102185823,0.656066946,0.099112879,0.637162285,0.018896109,0.67747604,0.232044199,0.545324427
0.005359519,0.71917047,0.085710543,0.707073007,0.1115517,0.649372385,0.099342307,0.645125479,0.028157443,0.676429168,0.190607735,0.563136132
0.007111648,0.692558047,0.054629417,0.656369987,0.140613972,0.605299861,0.101330682,0.617926794,0.026439615,0.6418076,0.197513812,0.548823155
0.013754214,0.668644572,0.035404317,0.605959185,0.120892749,0.567364017,0.101789538,0.580363147,0.036223766,0.605889904,0.193370166,0.522582697
0.002797862,0.619805517,0.02554613,0.573890086,0.108667072,0.549232915,0.101713062,0.552321175,0.056016133,0.573187602,0.203038674,0.519879135
0.012110761,0.593609843,0.023744801,0.554546011,0.119062838,0.537517434,0.095289079,0.558320257,0.108073792,0.550829397,0.223756906,0.500159033
0.06104285,0.5890256,0.031768906,0.543747579,0.096651246,0.538354254,0.09223004,0.546524909,0.145866009,0.537058039,0.180248619,0.506520356
0.055926189,0.580710458,0.032161923,0.54602755,0.099483589,0.532217573,0.090088712,0.521813388,0.222794832,0.532122783,0.13121547,0.514312977
0.049965623,0.58086922,0.022041725,0.553608198,0.096283273,0.531101813,0.088023861,0.513241746,0.165658376,0.528408878,0.135359116,0.515426209
0.113051144,0.615201429,0.015491435,0.592388091,0.081652412,0.558437936,0.086800245,0.504147052,0.138621256,0.543825322,0.107044199,0.519879135
0.15627107,0.668803334,0.011004487,0.679003201,0.063020591,0.625662483,0.085194249,0.521130219,0.146314138,0.581363178,0.086325967,0.550572519
0.066852599,0.701230403,0.01061147,0.739746927,0.036120889,0.70488145,0.082211686,0.559974808,0.156397042,0.622689714,0.084944751,0.559319338
0.024515392,0.746497321,0.01650673,0.782220304,0.031549659,0.735843794,0.078999694,0.614382852,0.159085817,0.646954723,0.071132597,0.558524173
0.009288502,0.782615598,0.017522025,0.803827361,0.019380486,0.742538354,0.082976445,0.623402824,0.231906789,0.660078017,0.022099448,0.563931298
0.006508384,0.809049415,0.030524351,0.821547254,0.013600804,0.755090656,0.091006424,0.618268379,0.301068041,0.678385822,0.014502762,0.564249364
0.009424902,0.833419329,0.055448204,0.833218938,0.012619578,0.748396095,0.105460385,0.603633608,0.217790724,0.701043134,0.011049724,0.555820611
0.012901437,0.812661242,0.07411653,0.843748938,0.011225891,0.727196653,0.116778831,0.595158036,0.084845769,0.713368811,0.009668508,0.55216285
0.016882541,0.798352848,0.092391838,0.840962685,0.006779337,0.733054393,0.126873662,0.580117633,0.088953619,0.713057241,0.008287293,0.550254453
0.01136777,0.806449692,0.129597485,0.827795938,0.011023789,0.711018131,0.139262771,0.567575069,0.136455299,0.696107878,0.009668508,0.559955471
0.010359741,0.81672951,0.154979858,0.805550081,0.005931089,0.694002789,0.151193025,0.567745861,0.115841362,0.699647304,0.009668508,0.573791349
0.016945751,0.798075015,0.1581895,0.784625996,0.010053018,0.69567643,0.162664423,0.5707881,0.119874524,0.712970002,0.011740331,0.56870229
0.022334102,0.78993848,0.216781843,0.768836094,0.017901498,0.743654114,0.16824717,0.583352014,0.151616999,0.718727801,0.015883978,0.567748092
0.021935992,0.774042469,0.347591131,0.770766084,0.018561891,0.714923291,0.165952891,0.607882068,0.197176787,0.696544075,0.02140884,0.567430025
0.032862402,0.759237944,0.279402614,0.762308785,0.019289642,0.694839609,0.14576323,0.621822995,0.25319292,0.695185633,0.048342541,0.567589059
0.113775284,0.743143481,0.198572037,0.742570557,0.063506844,0.668061367,0.12327929,0.630202496,0.294644858,0.699759469,0.100138122,0.565203562
0.169632718,0.735939671,0.200144106,0.710691738,0.152439457,0.650209205,0.118078923,0.624843885,0.221674509,0.686461696,0.179558011,0.560273537
0.174487669,0.704961302,0.134608456,0.653563346,0.215518041,0.6027894,0.123049862,0.59707945,0.206960938,0.650082877,0.215469613,0.543734097
0.120930181,0.676840643,0.116496905,0.608201779,0.403847123,0.560948396,0.12672071,0.57538882,0.245873478,0.832350852,0.203038674,0.528466921
0.034097764,0.647291129,0.097730325,0.581093571,0.415492543,0.552580195,0.127179566,0.540557851,0.167226828,0.587881205,0.25,0.504770992
0.026987225,0.618793411,0.10824354,0.565592487,0.4015972,0.545885635,0.121979199,0.52670232,0.135857794,0.567940777,0.374309392,0.470737913
0.061392166,0.602718793,0.174270461,0.561878614,0.332232343,0.532496513,0.115402264,0.51360468,0.077227575,0.551415147,0.409530387,0.456265903
0.108685238,0.595971423,0.145121672,0.563655701,0.425235406,0.538912134,0.11280208,0.496792306,0.03443125,0.542180237,0.379143646,0.468670483
0.260451783,0.599384799,0.158451511,0.580155758,0.400497743,0.539191074,0.108901805,0.487302655,0.028456195,0.539874625,0.32941989,0.483142494
0.309666652,0.621214527,0.172731143,0.620111314,0.31086325,0.559832636,0.107219333,0.488839786,0.029576518,0.552125525,0.317679558,0.490458015
0.177877706,0.670371105,0.152523499,0.69101807,0.33350176,0.633193863,0.10041297,0.499866568,0.03809097,0.590971971,0.482734807,0.46485369
0.145975648,0.72103592,0.121344119,0.744996636,0.277417504,0.708507671,0.096053839,0.536277367,0.033012174,0.639688929,0.41160221,0.516857506
0.194091554,0.77610637,0.102053516,0.791571243,0.142859479,0.739748954,0.0929948,0.572122415,0.044514153,0.686337068,0.284530387,0.593193384
0.120148377,0.794403652,0.084793502,0.818112007,0.039149365,0.747001395,0.097048027,0.570852147,0.067219359,0.709467964,0.260359116,0.581583969
0.083380279,0.818594959,0.07886549,0.840466596,0.055253216,0.759832636,0.103395534,0.565984565,0.079169467,0.713942098,0.263121547,0.578085242
0.105468196,0.828954158,0.069269315,0.855447805,0.047329507,0.747559275,0.106531049,0.55322851,0.074389424,0.714502923,0.236878453,0.569179389
0.093773288,0.809307402,0.061834736,0.84108161,0.07599114,0.716596932,0.11547874,0.553644816,0.06102024,0.703087028,0.191298343,0.5831743
0.154228398,0.800178607,0.097370059,0.828720158,0.095729767,0.69567643,0.125267666,0.554274613,0.069908134,0.696668702,0.151933702,0.579198473
0.211800257,0.77420123,0.100350441,0.804058416,0.07818415,0.680055788,0.133985928,0.557978672,0.053103294,0.683532945,0.120856354,0.578085242
0.332928939,0.748005557,0.078046704,0.775706587,0.057341853,0.665271967,0.140486387,0.544400679,0.043169766,0.673998928,0.068370166,0.588740458
