OWPP1,OWPP2,OWPP3,OWPP4,OWPP5,SF,L1,L2,L3,G1,G2,G3
OS_AC1,OS_AC3,OS_AC5,OS_AC7,OS_AC8,nAC4,nAC6,nAC9,nAC12,nAC3,nAC9,nAC12
65,90,85,30,35,25,50,40,50,,,
WPP,WPP,WPP,WPP,WPP,SF,Load,Load,Load,Slack,Slack,Slack
0.87083,0.82729,0.79245,0.07429,0.87083,0.00434,0.65755,0.73087,0.57214,133.62,23.53,124.96
0.92901,0.90114,0.85469,0.06766,0.92901,0.03087,0.73754,0.8059,0.65125,148.39,28.47,133.18
0.95498,0.87858,0.93588,0.06597,0.95498,0.05985,0.78238,0.79337,0.68931,148.92,27.33,187
0.93347,0.85879,0.9148,0.0645,0.93347,0.09109,0.80711,0.80783,0.70435,131.02,25.79,278
0.93592,0.88912,0.84233,0.07383,0.93592,0.09715,0.8092,0.82762,0.69752,124.8,24.17,268.9
0.95794,0.91962,0.86215,0.08839,0.95794,0.11393,0.81007,0.83224,0.69048,111.07,25.54,269.7
0.95279,0.87657,0.85751,0.10581,0.95279,0.15439,0.79707,0.81117,0.68712,104.29,10.71,236
0.95038,0.93137,0.95038,0.12161,0.95038,0.15705,0.7914,0.82432,0.67906,108.38,11.79,208
0.93881,0.89187,0.8637,0.13224,0.93881,0.16095,0.7745,0.81464,0.68371,120,28.52,170
0.97702,0.94771,0.87932,0.14165,0.97702,0.1554,0.76801,0.74562,0.6849,117.71,65.17,149.85
0.97432,0.97432,0.96458,0.13741,0.97432,0.09989,0.76845,0.72091,0.69708,145.22,145,155
0.96249,0.88549,0.89511,0.14226,0.96249,0.02616,0.78776,0.70117,0.74668,170.29,169.9,194.14
0.96747,0.89007,0.87072,0.15768,0.96747,0.00033,0.79644,0.70309,0.75824,221.1,220.99,211
0.96144,0.91337,0.94221,0.17995,0.96144,0,0.79117,0.6865,0.73766,151.71,151.27,238.93
0.95589,0.93677,0.88898,0.20083,0.95589,0,0.7529,0.65804,0.69933,129.36,129.36,219.9
0.96777,0.93874,0.92906,0.22025,0.96777,0,0.70093,0.62265,0.64442,123.5,123.5,190
0.95673,0.94716,0.95673,0.23443,0.95673,0,0.67287,0.58104,0.60266,109.84,109.84,140.36
0.77656,0.75327,0.69891,0.24854,0.77656,0,0.63758,0.53506,0.4975,123.99,123.99,134
0.81882,0.77788,0.73693,0.26387,0.81882,0,0.60797,0.51508,0.46352,115,115,171.6
0.82555,0.75125,0.82555,0.27905,0.82555,0,0.57573,0.50249,0.44995,107.14,107.14,153.4
0.9095,0.81855,0.84584,0.29524,0.9095,0,0.55557,0.50738,0.44021,101.4,101.4,129.31
0.95121,0.9417,0.87511,0.3125,0.95121,0,0.54512,0.52129,0.45153,99.9,99.9,117.59
0.94733,0.86207,0.89049,0.32699,0.94733,0,0.55955,0.53182,0.44724,79.32,95.25,114.8
0.93401,0.86863,0.84995,0.33608,0.93401,0,0.59567,0.54956,0.45287,102,52.65,107.26
0.96136,0.95175,0.91329,0.34864,0.96136,0.01067,0.66438,0.63843,0.50907,131.27,51.86,102.6
0.97114,0.9323,0.92258,0.35427,0.97114,0.05319,0.74597,0.73578,0.59998,143.78,51.15,126.15
0.97833,0.96855,0.90007,0.36444,0.97833,0.09558,0.78304,0.74497,0.65397,132.05,48.56,155
0.93401,0.85929,0.88731,0.39365,0.93401,0.16045,0.80116,0.75551,0.67506,99,46.1,169.16
0.8286,0.76231,0.80374,0.45145,0.8286,0.2117,0.78777,0.75741,0.66155,72.09,34.24,152.02
0.72582,0.67502,0.68953,0.50686,0.72582,0.21978,0.78367,0.77306,0.63846,34.45,9.92,116.34
0.73005,0.70815,0.71545,0.54531,0.73005,0.21234,0.78125,0.77808,0.63709,7.68,7.13,110
0.5064,0.49121,0.45576,0.56342,0.5064,0.18864,0.77119,0.83456,0.62176,4.31,4.42,91
0.57742,0.537,0.53122,0.57113,0.57742,0.15237,0.76368,0.82175,0.60585,4.24,4.24,63
0.43796,0.39854,0.41606,0.57737,0.43796,0.10788,0.76211,0.79834,0.60301,10.17,4.26,50.96
0.51501,0.47896,0.51501,0.56111,0.51501,0.05095,0.7642,0.78355,0.62933,49.24,3.6,63.26
0.47497,0.44647,0.42747,0.53715,0.47497,0.00971,0.7809,0.76091,0.66385,79.79,11.51,89
0.41697,0.39195,0.38361,0.52073,0.41697,0,0.79725,0.75621,0.67585,90.1,2.7,105
0.35186,0.34483,0.32723,0.51141,0.35186,0,0.79807,0.69404,0.66907,44.06,1.56,130
0.35589,0.3203,0.34166,0.51302,0.35589,0,0.7539,0.67346,0.61583,7.93,1.52,143.4
0.22996,0.21157,0.21846,0.51071,0.22996,0,0.69203,0.69078,0.57855,2.09,0.01,113.29
0.2884,0.27109,0.28263,0.50647,0.2884,0,0.68781,0.64329,0.5419,0.72,-0.81,107.8
0.33076,0.3076,0.32745,0.49399,0.33076,0,0.63774,0.63195,0.47875,0.03,-1.16,97.59
0.51669,0.50119,0.47019,0.48181,0.51669,0,0.6183,0.66,0.4555,-1.74,-1.93,90
0.61751,0.58663,0.58663,0.46856,0.61751,0,0.56754,0.66539,0.44324,-0.69,-1.53,69.15
0.64536,0.59373,0.58082,0.4553,0.64536,0,0.52582,0.6606,0.44079,-0.9,-1.72,85
0.56817,0.5568,0.53976,0.43812,0.56817,0,0.51622,0.65149,0.43182,-1.17,-2.21,80.01
0.52513,0.49362,0.48837,0.41908,0.52513,0,0.51396,0.66188,0.42941,-1.08,-2.08,80.01
0.57229,0.53795,0.56657,0.40105,0.57229,0,0.51369,0.65842,0.43817,0.16,-1.16,85.4
0.76583,0.74285,0.76583,0.37924,0.76583,0.00706,0.54183,0.6591,0.46332,2.54,-1.14,69.55
0.76297,0.6943,0.72482,0.37115,0.76297,0.04548,0.58906,0.67507,0.49555,24.67,-1.14,98.38
0.87938,0.86179,0.82662,0.36968,0.87938,0.09267,0.6222,0.67723,0.52562,32.06,-1.15,112.02
0.961,0.93217,0.961,0.39689,0.961,0.1261,0.65574,0.76951,0.52448,20.28,-1.16,118.51
0.96466,0.92608,0.92608,0.43388,0.96466,0.16432,0.65774,0.77603,0.50245,10.65,-1.19,135
0.95682,0.91855,0.86114,0.45492,0.95682,0.23118,0.66006,0.82061,0.48082,17,-2.6,125.85
0.93473,0.8693,0.85061,0.46,0.93473,0.29581,0.63751,0.8004,0.48353,10,-2.62,116.1
0.85584,0.81305,0.79593,0.4758,0.85584,0.22336,0.608,0.78773,0.47505,5.02,-2.11,115
0.76276,0.73987,0.70936,0.48335,0.76276,0.15905,0.60086,0.77167,0.46648,3.82,-1.19,112.02
0.64984,0.61735,0.61085,0.47526,0.64984,0.11811,0.59891,0.75509,0.48031,8.25,-1.02,99
0.61569,0.5849,0.59722,0.41299,0.61569,0.07259,0.59755,0.74489,0.54049,68.99,0,100
0.75106,0.72102,0.69098,0.35242,0.75106,0.02099,0.64418,0.75389,0.61591,120,0.01,115
0.74739,0.73991,0.70255,0.32206,0.74739,0.00002,0.66797,0.73749,0.65614,145.21,0,135
0.60651,0.58225,0.55799,0.31196,0.60651,0,0.67418,0.71837,0.66331,156.58,-1.07,190
0.52151,0.485,0.50586,0.30487,0.52151,0,0.64427,0.72401,0.63528,110.67,-1.16,209.1
0.42428,0.39458,0.38185,0.29346,0.42428,0,0.60316,0.72364,0.5949,103.49,-1.17,172.41
0.35854,0.35854,0.32627,0.28044,0.35854,0,0.59143,0.70483,0.53343,96.18,-1.18,175.7
0.35425,0.35425,0.34362,0.27343,0.35425,0,0.59306,0.69771,0.49415,47,-1.18,138.94
0.19174,0.18599,0.17257,0.2705,0.19174,0,0.5604,0.67607,0.49157,23.27,-1.2,165.24
0.2063,0.20424,0.18567,0.27081,0.2063,0,0.53876,0.63944,0.50207,5.98,-2,151.08
0.16035,0.15554,0.15875,0.26534,0.16035,0,0.51588,0.61741,0.48394,9.25,-2.5,150
0.09505,0.09125,0.09505,0.25848,0.09505,0,0.49993,0.61704,0.46127,5.89,-4.33,151.08
0.0794,0.07623,0.0794,0.23983,0.0794,0,0.48629,0.62142,0.45981,7.78,-2.04,150
0.02522,0.02522,0.02446,0.21863,0.02522,0,0.50412,0.63099,0.47369,6.12,-1.2,151.08
0.03808,0.0358,0.0377,0.20214,0.03808,0.00858,0.52178,0.62622,0.46648,34.93,-1.17,151.08
0.01286,0.01286,0.0126,0.18789,0.01286,0.05219,0.55535,0.64318,0.49775,47.55,-1.16,151.08
0.03917,0.03839,0.03721,0.1811,0.03917,0.09821,0.58166,0.68333,0.52989,55.42,-1.16,133.89
0.04422,0.04378,0.04245,0.1858,0.04422,0.1367,0.6178,0.72202,0.52914,40.5,-1.16,152.59
0.03941,0.03783,0.03704,0.19883,0.03941,0.2256,0.61405,0.75759,0.512,15.2,-1.17,155.45
0.09958,0.09958,0.09261,0.21124,0.09958,0.27262,0.62057,0.77619,0.49325,52.27,-1.2,168.68
0.04862,0.04813,0.04667,0.21663,0.04862,0.24305,0.64462,0.79322,0.48981,16.07,-1.18,170
0.04268,0.04055,0.03884,0.20754,0.04268,0.21011,0.61871,0.79299,0.48198,14.24,-2.01,176.22
0.16398,0.14922,0.1525,0.1885,0.16398,0.20387,0.61442,0.79596,0.49366,12.97,-1.18,169.18
0.30501,0.27451,0.28061,0.16107,0.30501,0.20028,0.63188,0.77436,0.53706,32.76,-1.12,154.2
0.19766,0.19173,0.18976,0.12076,0.19766,0.11285,0.63598,0.75596,0.61284,95.18,-0.03,160
0.12641,0.12515,0.11377,0.09972,0.12641,0.02329,0.66711,0.73,0.689,149.76,0,210
0.14445,0.13722,0.13433,0.09448,0.14445,0,0.70571,0.74004,0.725,164.99,-0.01,238.9
0.16909,0.15218,0.15894,0.09479,0.16909,0,0.74322,0.71392,0.70942,165.63,-0.46,299
0.22496,0.21821,0.21821,0.09672,0.22496,0,0.71143,0.66281,0.66272,131.6,-1.1,300
0.25112,0.23354,0.23354,0.10065,0.25112,0,0.68528,0.65815,0.61327,127.42,-1.16,210.8
0.32849,0.32849,0.3252,0.1015,0.32849,0,0.64748,0.64035,0.56039,113.15,-1.17,175.9
0.27974,0.27135,0.27135,0.10026,0.27974,0,0.63009,0.61979,0.50724,108.71,-1.14,152.59
0.2871,0.25839,0.26413,0.09171,0.2871,0,0.57798,0.61489,0.49089,103.59,-1.15,130.77
0.3048,0.28042,0.28042,0.08747,0.3048,0,0.56284,0.60017,0.48888,101.85,-1.15,130.5
0.29236,0.26897,0.27482,0.08693,0.29236,0,0.55146,0.59217,0.48018,100.4,-1.15,131
0.22266,0.20708,0.21153,0.08477,0.22266,0,0.55447,0.58487,0.47169,98.43,-1.15,128.69
0.15956,0.1452,0.15318,0.0897,0.15956,0,0.55465,0.59312,0.45995,102.93,-1.1,127.73
0.10022,0.0922,0.0912,0.09263,0.10022,0,0.57971,0.59707,0.48141,139.56,3.9,128.22
0.13278,0.12216,0.13278,0.09502,0.13278,0.00808,0.67344,0.63939,0.59062,159.37,57.37,135.97
0.15175,0.1381,0.14417,0.09171,0.15175,0.05772,0.77803,0.71923,0.68479,180.35,65.52,153.52
0.18558,0.18187,0.16702,0.09232,0.18558,0.14188,0.81665,0.73227,0.73086,158.09,63.31,189.03
0.34945,0.33198,0.33897,0.09202,0.34945,0.24773,0.83463,0.73982,0.73616,141.09,59.12,208
0.2662,0.26354,0.24224,0.09579,0.2662,0.36693,0.83669,0.77322,0.72063,118.25,31.26,200
0.30364,0.27935,0.2915,0.10196,0.30364,0.38825,0.817,0.7571,0.7049,113.89,58.95,172.79
0.21134,0.19655,0.19655,0.1109,0.21134,0.32043,0.78634,0.75195,0.70424,106.19,59.53,153.52
0.21373,0.19236,0.20732,0.11606,0.21373,0.27992,0.76965,0.73128,0.70171,109.49,64.8,142.22
0.23138,0.20824,0.22675,0.1193,0.23138,0.2649,0.76447,0.69832,0.69546,116.75,116.75,140.15
0.17962,0.16705,0.17962,0.1193,0.17962,0.21902,0.7663,0.66331,0.69958,138.96,138.96,145.56
0.21248,0.21035,0.19123,0.11498,0.21248,0.13384,0.75264,0.65034,0.73009,169.77,166.83,147.5
0.23199,0.21807,0.22271,0.12099,0.23199,0.03676,0.77735,0.68886,0.76757,214.01,211.06,184.66
0.17009,0.17009,0.16499,0.13641,0.17009,0,0.80937,0.69253,0.79355,240,240,240
0.24216,0.24216,0.23247,0.15521,0.24216,0,0.82324,0.66321,0.77832,160.89,159.94,279
0.21874,0.20124,0.20999,0.1697,0.21874,0,0.79056,0.64309,0.72706,145.46,145.01,222.8
0.14751,0.14603,0.14013,0.18257,0.14751,0,0.73756,0.61653,0.66504,135.2,135.2,170.42
0.15643,0.14392,0.14079,0.19143,0.15643,0,0.69739,0.57294,0.59583,119.22,119.22,144.39
0.16154,0.15831,0.15346,0.19644,0.16154,0,0.66496,0.5268,0.52173,127.58,127.58,124.23
0.23097,0.22173,0.21018,0.20222,0.23097,0,0.62876,0.51108,0.48578,114.04,114.04,145
0.0928,0.08537,0.09187,0.20307,0.0928,0,0.60786,0.50531,0.48087,108.4,108.38,129.74
0.13371,0.13371,0.12568,0.2053,0.13371,0,0.59192,0.50788,0.48652,106.36,105.5,124.86
0.19126,0.17405,0.17596,0.20854,0.19126,0,0.58549,0.51081,0.4668,102.1,105.44,119.64
0.18834,0.17704,0.17139,0.22149,0.18834,0,0.58812,0.50767,0.47494,108.99,113.85,117.93
0.29879,0.28385,0.28982,0.2315,0.29879,0,0.60623,0.52962,0.4968,118.76,133,116.53
0.1923,0.17884,0.19038,0.24129,0.1923,0.00669,0.70226,0.6254,0.58969,148.77,161.78,126.87
0.18507,0.16842,0.18137,0.24499,0.18507,0.03724,0.79289,0.68167,0.66278,175.82,187.38,142
0.20731,0.18658,0.19487,0.2537,0.20731,0.09994,0.82304,0.71769,0.69179,159.48,159.4,181.28
0.07151,0.07079,0.06865,0.26803,0.07151,0.2221,0.8278,0.73644,0.69359,135,134.98,170.7
0.02915,0.02857,0.0274,0.30055,0.02915,0.39015,0.82125,0.72747,0.65131,113.76,113.67,145
0.0311,0.02924,0.03048,0.34086,0.0311,0.42312,0.83036,0.7309,0.61927,105.52,105.61,125.31
0.06495,0.05911,0.05911,0.3777,0.06495,0.40815,0.81963,0.74415,0.60148,89.33,75.44,127
0.06163,0.05855,0.06101,0.40174,0.06163,0.35803,0.8087,0.75984,0.57951,79.48,55.56,122.2
0.10613,0.09764,0.10507,0.41623,0.10613,0.23484,0.78144,0.76061,0.56812,90,75.65,114.16
0.28013,0.26052,0.25211,0.41592,0.28013,0.19183,0.75579,0.7218,0.59953,102.03,119,112.35
0.20701,0.20701,0.20701,0.41977,0.20701,0.10386,0.74066,0.69536,0.66551,113.96,139.89,114.14
0.19767,0.19767,0.19767,0.42686,0.19767,0.02377,0.78692,0.70045,0.72918,138.65,159.8,130
0.14753,0.1372,0.13868,0.44228,0.14753,0,0.82046,0.69251,0.76147,152.25,161.69,151.8
0.30308,0.27277,0.29398,0.45946,0.30308,0,0.82832,0.67102,0.74315,128.48,128.48,165.11
0.4631,0.4631,0.42142,0.4701,0.4631,0,0.79137,0.64604,0.68961,107.76,119.72,139.76
0.61135,0.56245,0.58079,0.48012,0.61135,0,0.75528,0.62447,0.62963,96.51,108.48,115.5
0.81073,0.75398,0.78641,0.48613,0.81073,0,0.72608,0.59283,0.57394,87.31,95.14,99.4
0.92555,0.86076,0.85151,0.49091,0.92555,0,0.69394,0.57106,0.51835,64.33,15.31,72.46
0.96416,0.86775,0.95452,0.49391,0.96416,0,0.65136,0.56358,0.49783,43.01,7.27,61.94
0.97439,0.96465,0.89644,0.49854,0.97439,0,0.62517,0.53658,0.50137,33,7.07,26.55
0.97739,0.91875,0.97739,0.50532,0.97739,0,0.59076,0.53381,0.49142,17.61,7.26,15
0.93567,0.88889,0.87018,0.51518,0.93567,0,0.58869,0.54572,0.4841,9.73,15.36,2.1
0.84229,0.8086,0.75806,0.53191,0.84229,0,0.6116,0.55449,0.48995,17.45,48.42,0
0.70653,0.66414,0.67827,0.54786,0.70653,0,0.63466,0.56742,0.51672,55.65,126.7,0
0.57392,0.52801,0.53949,0.56497,0.57392,0.00986,0.70776,0.61397,0.56042,82.21,166.91,14.08
0.68782,0.63967,0.61904,0.57969,0.68782,0.09203,0.80097,0.67901,0.65389,120,159.14,80.83
0.69875,0.65682,0.63586,0.59965,0.69875,0.24654,0.82312,0.71643,0.64977,105.71,123.41,125
0.7293,0.71472,0.69284,0.62515,0.7293,0.39851,0.83241,0.72375,0.66033,90.08,90.02,126.03
0.74238,0.74238,0.71268,0.65351,0.74238,0.54332,0.83201,0.71835,0.6446,76.92,76.92,116.2
0.68478,0.6163,0.67793,0.67509,0.68478,0.59049,0.83624,0.71003,0.63962,70.09,70.09,102.72
0.80268,0.80268,0.73846,0.68658,0.80268,0.50966,0.81654,0.72311,0.65102,64,64,95
0.90894,0.90894,0.89985,0.68596,0.90894,0.38046,0.8011,0.72597,0.64503,61,65.87,95
0.86616,0.86616,0.8575,0.67964,0.86616,0.29327,0.77734,0.69511,0.64568,48.98,66.73,97
0.91296,0.86731,0.84906,0.66808,0.91296,0.21189,0.771,0.66578,0.67014,50.99,74.9,102
0.86313,0.81997,0.8286,0.65737,0.86313,0.09647,0.76929,0.6609,0.69981,77.88,127.93,109
0.86963,0.85224,0.85224,0.64858,0.86963,0.01682,0.80957,0.68641,0.73286,92.73,105.5,114.27
0.74069,0.72587,0.70365,0.64342,0.74069,0,0.85182,0.70087,0.75191,109.17,53.05,130.52
0.80263,0.75447,0.7946,0.6361,0.80263,0,0.84647,0.71446,0.72256,98.44,48.75,152.83
0.81619,0.76721,0.73457,0.62122,0.81619,0,0.79806,0.69071,0.67054,86.66,39,165.68
0.79486,0.76306,0.71537,0.60558,0.79486,0,0.74696,0.69169,0.61278,66.1,12.18,143.12
0.68881,0.67503,0.67503,0.59895,0.68881,0,0.70898,0.66344,0.55701,35.1,6.81,140
0.52556,0.49402,0.49402,0.60905,0.52556,0,0.67445,0.65593,0.52046,5.44,4.04,120
0.34412,0.31659,0.32004,0.6156,0.34412,0,0.63181,0.67988,0.50164,-3.2,2.91,114.66
0.27393,0.26297,0.26845,0.60034,0.27393,0,0.63435,0.7262,0.4968,-3.93,2.46,117.53
0.2711,0.25212,0.26568,0.5709,0.2711,0,0.60993,0.72859,0.49099,0.31,1.92,116.02
0.26871,0.26333,0.26065,0.54832,0.26871,0,0.60504,0.74642,0.48478,-2.14,2.45,116.02
0.15061,0.13856,0.13706,0.53653,0.15061,0,0.60951,0.73423,0.47976,6.5,4.21,116.02
0.12744,0.12744,0.11469,0.53075,0.12744,0,0.65063,0.73269,0.50271,65.53,8.19,116.02
0.06951,0.06464,0.06812,0.52219,0.06951,0.00853,0.71982,0.74469,0.56264,87.91,12.01,109
0.03312,0.03147,0.03114,0.51757,0.03312,0.07787,0.79531,0.80068,0.64962,115.21,18.98,109.97
0.03253,0.0296,0.02993,0.51326,0.03253,0.19018,0.82449,0.80966,0.67996,127,18.92,115.03
0.03068,0.02976,0.03068,0.50925,0.03068,0.33651,0.8401,0.792,0.69007,123.2,15.04,133.52
0.02435,0.02216,0.02338,0.4963,0.02435,0.43169,0.82509,0.80884,0.68084,125.72,10.55,132.49
0.04826,0.04826,0.04778,0.46802,0.04826,0.50809,0.81544,0.85621,0.68099,125.31,9.84,130.95
0.03569,0.03391,0.03569,0.44667,0.03569,0.5273,0.79575,0.84104,0.66491,121.56,9.49,125
0.0183,0.01684,0.01684,0.43126,0.0183,0.49196,0.80402,0.86288,0.66644,119.33,9.18,125
-0.00038,-0.00036,-0.00038,0.40899,-0.00038,0.34876,0.77984,0.83496,0.65625,118.05,8.94,125
-0.00251,-0.00246,-0.00251,0.3881,-0.00251,0.28042,0.77276,0.83327,0.67706,121.46,8.58,125
0.00167,0.00161,0.00164,0.36691,0.00167,0.1509,0.77241,0.8102,0.71435,142.34,9.09,140
0.02968,0.02819,0.02968,0.35489,0.02968,0.02646,0.79862,0.84143,0.73808,146.32,8.85,166.95
0.03662,0.03515,0.03552,0.35427,0.03662,0,0.81427,0.84993,0.75218,144.72,8.57,200
0.07727,0.07264,0.07418,0.35635,0.07727,0,0.82664,0.82516,0.72129,116.8,7.8,227.77
0.12431,0.12058,0.11685,0.36945,0.12431,0,0.78331,0.79167,0.67372,97.48,7.51,223.02
0.15821,0.15821,0.15821,0.38286,0.15821,0,0.75203,0.78453,0.62667,101.74,6.05,194.88
0.23588,0.22172,0.21229,0.39442,0.23588,0,0.73818,0.79817,0.55891,89.58,4.25,145.67
0.34428,0.33051,0.32706,0.41153,0.34428,0,0.70142,0.76406,0.50906,77.59,6.44,111.45
0.32388,0.29473,0.29797,0.43342,0.32388,0,0.64392,0.7719,0.48721,60.24,6.23,119.64
0.40845,0.37986,0.3962,0.45923,0.40845,0,0.61402,0.76779,0.492,41.36,6.02,110.6
0.27916,0.2652,0.268,0.4849,0.27916,0,0.60013,0.75738,0.49405,24.8,5.67,105.7
0.18978,0.18599,0.1708,0.51472,0.18978,0,0.59908,0.7476,0.47751,5.41,5.41,105.7
0.31434,0.28605,0.30805,0.54424,0.31434,0,0.60903,0.74402,0.47297,32.18,8.4,105.7
0.38756,0.38756,0.38368,0.55926,0.38756,0,0.63958,0.76176,0.49054,68.15,9.98,105.7
0.31683,0.29466,0.30733,0.56936,0.31683,0.01163,0.71068,0.77001,0.54519,108.12,18.91,94.4
0.2911,0.28237,0.26199,0.57668,0.2911,0.05555,0.78621,0.8283,0.61342,119.92,23.92,106.51
0.20109,0.19908,0.19305,0.58631,0.20109,0.08812,0.81909,0.86969,0.65486,124.76,18.92,173.3
0.17162,0.1699,0.15789,0.59857,0.17162,0.12205,0.84146,0.85702,0.67512,118.72,13.88,233.39
0.40916,0.37643,0.40916,0.60558,0.40916,0.14222,0.86443,0.92278,0.68416,112.26,11.42,207.5
0.48591,0.45675,0.46161,0.61097,0.48591,0.14686,0.87031,0.92082,0.67478,104.36,10.29,170
0.78581,0.72295,0.78581,0.61413,0.78581,0.15241,0.85012,0.91114,0.66956,100.42,9.93,130.5
0.55525,0.53859,0.54415,0.61745,0.55525,0.14915,0.83121,0.91288,0.65729,97.16,9.84,124.4
0.45587,0.41484,0.41028,0.61668,0.45587,0.13681,0.80315,0.89972,0.63134,96.67,9.78,105.6
0.53217,0.51088,0.52685,0.60928,0.53217,0.08529,0.7829,0.8698,0.64199,99.32,9.94,98.05
0.74122,0.70416,0.71898,0.5961,0.74122,0.03075,0.77597,0.86665,0.67357,113.51,19.24,100
0.82319,0.80673,0.75734,0.583,0.82319,0.00766,0.7945,0.89831,0.71377,124.54,37.16,106
0.73892,0.70197,0.73892,0.57059,0.73892,0,0.82348,0.88881,0.72357,129.73,34.88,117.96
0.81651,0.79201,0.79201,0.55641,0.81651,0,0.82981,0.84101,0.68329,107.99,33.9,127.96
0.92194,0.84818,0.8574,0.54015,0.92194,0,0.79093,0.80179,0.63873,87.75,33.9,124
0.93077,0.89354,0.93077,0.52613,0.93077,0,0.74024,0.77717,0.59221,83.21,33.9,102.34
0.91987,0.85548,0.91067,0.51171,0.91987,0,0.71597,0.75249,0.54281,59.55,32.98,100
0.94784,0.9194,0.94784,0.49992,0.94784,0,0.6985,0.72735,0.49495,53.1,7.26,78.66
0.96817,0.87135,0.88103,0.47703,0.96817,0,0.64008,0.71596,0.4672,37.27,6.34,77
0.96518,0.93622,0.93622,0.45731,0.96518,0,0.60014,0.70684,0.47008,39.74,5.31,57.25
0.96687,0.93786,0.91852,0.43935,0.96687,0,0.57485,0.70315,0.47035,33.5,5.04,57.25
0.94046,0.86523,0.85582,0.42224,0.94046,0,0.55791,0.6827,0.45408,39.73,5.16,57.35
0.94757,0.94757,0.88124,0.40344,0.94757,0,0.5625,0.68181,0.45592,32.02,5.91,76.27
0.97301,0.93409,0.89517,0.3881,0.97301,0,0.57381,0.69715,0.46032,35.82,6.88,88.72
0.97139,0.93254,0.93254,0.3713,0.97139,0.01171,0.59446,0.71039,0.48663,63.26,8.52,76.27
0.97437,0.89642,0.97437,0.35011,0.97437,0.07429,0.63049,0.73355,0.52318,74.06,9.3,95.33
0.90941,0.85485,0.83666,0.33547,0.90941,0.24663,0.66171,0.76941,0.55757,58.94,9.99,102
0.88366,0.81297,0.85715,0.32845,0.88366,0.35269,0.69539,0.79853,0.58797,44.83,44.83,112.89
0.80363,0.77148,0.77148,0.32653,0.80363,0.3787,0.70833,0.80686,0.60218,31.1,31.1,120
0.85184,0.81777,0.80925,0.32529,0.85184,0.43881,0.70672,0.81776,0.60662,20.8,20.8,140.58
0.96053,0.87408,0.92211,0.32005,0.96053,0.4112,0.6948,0.79799,0.60164,10,10,129
0.96873,0.91061,0.96873,0.31096,0.96873,0.31925,0.68829,0.83388,0.59758,13.21,13.21,134
0.96604,0.86944,0.86944,0.30356,0.96604,0.24823,0.68273,0.8148,0.59253,21.79,28.03,119.54
0.97063,0.90268,0.87356,0.29285,0.97063,0.13159,0.68632,0.76079,0.58998,34.04,61.59,110.25
0.97632,0.88845,0.89822,0.27011,0.97632,0.03016,0.68895,0.71763,0.62672,66.07,92.85,125
0.97509,0.94583,0.92633,0.24692,0.97509,0.0026,0.71214,0.72428,0.68352,99.02,66.53,139
0.97441,0.87697,0.97441,0.23235,0.97441,0,0.73227,0.72048,0.70674,114.8,60.84,148.94
0.97354,0.94434,0.87619,0.22742,0.97354,0,0.73542,0.67778,0.67953,90.24,49.91,174.2
0.97519,0.91668,0.97519,0.2265,0.97519,0,0.70657,0.63307,0.63996,53.25,50.18,175.71
0.97741,0.94809,0.90899,0.22634,0.97741,0,0.6753,0.63755,0.59259,49.5,48.75,144.27
0.975,0.90675,0.92625,0.22387,0.975,0,0.65812,0.60703,0.54877,40.15,40.15,130.2
0.97497,0.94572,0.87748,0.22295,0.97497,0,0.61102,0.60334,0.50148,39.86,39.37,130.1
0.976,0.93696,0.96624,0.19852,0.976,0,0.56796,0.57326,0.49214,30.36,30.36,125
0.97259,0.93368,0.87533,0.1848,0.97259,0,0.57085,0.58776,0.48581,18.59,18.61,110.13
0.93946,0.84551,0.87369,0.17895,0.93946,0,0.55679,0.61892,0.47279,15.63,15.63,115.9
0.77322,0.73456,0.6959,0.17124,0.77322,0,0.54539,0.60859,0.45434,18.35,18.35,115
0.82638,0.74374,0.76853,0.15929,0.82638,0,0.54167,0.58919,0.44199,34.32,34.32,112.8
0.89073,0.81947,0.80166,0.14928,0.89073,0,0.55329,0.57628,0.4375,30.26,30.26,114.83
0.97759,0.88961,0.89939,0.13964,0.97759,0.00265,0.57433,0.56425,0.45439,58.2,57.34,104.6
0.98183,0.98183,0.88365,0.12646,0.98183,0.03208,0.59148,0.57141,0.48247,55.25,52.2,109.84
0.986,0.986,0.97614,0.1186,0.986,0.08207,0.62259,0.58549,0.51778,64.21,52.89,133.86
0.96706,0.92838,0.95739,0.11383,0.96706,0.16779,0.65262,0.64743,0.54203,52.34,51.47,145
0.95313,0.92454,0.85782,0.11383,0.95313,0.23361,0.67362,0.66017,0.53239,49.1,48.59,166
0.82018,0.80377,0.76276,0.12107,0.82018,0.22386,0.69962,0.65379,0.52203,44.99,43.91,180.94
0.81289,0.80476,0.75598,0.13201,0.81289,0.26482,0.69575,0.66513,0.52471,29.19,29.19,200
0.79544,0.79544,0.71589,0.1307,0.79544,0.27047,0.68507,0.70103,0.52188,31.71,31.86,158.58
0.89075,0.81058,0.86403,0.11776,0.89075,0.17645,0.65338,0.70312,0.52859,51.82,51.29,139.51
0.92543,0.92543,0.83289,0.09556,0.92543,0.09768,0.64221,0.68972,0.55847,72.39,57.69,145.87
0.88615,0.81526,0.86843,0.07406,0.88615,0.03634,0.64031,0.6811,0.62205,128.66,61.22,133.86
